company_id,name,industry,country,created_at
11321,Company_11321,HealthTech,SG,2023-01-29
11322,Company_11322,Cloud,UK,2021-04-20
11323,Company_11323,FinTech,CA,2021-11-17
11324,Company_11324,Logistics,CH,2019-01-31
11325,Company_11325,Ecommerce,UK,2020-08-07
11326,Company_11326,Cloud,CA,2021-11-26
11327,Company_11327,HealthTech,NL,2019-09-10
11328,Company_11328,EdTech,SG,2019-09-19
11329,Company_11329,FinTech,UK,2019-04-01
11330,Company_11330,FinTech,NL,2020-02-26
11331,Company_11331,AI,FR,2024-06-16
11332,Company_11332,BioTech,AE,2022-10-29
11333,Company_11333,HealthTech,DE,2024-03-19
11334,Company_11334,EdTech,CA,2020-05-31
11335,Company_11335,Logistics,UK,2022-04-17
11336,Company_11336,Cloud,CH,2023-11-26
11337,Company_11337,Ecommerce,US,2020-12-07
11338,Company_11338,HealthTech,SG,2022-08-12
11339,Company_11339,Cloud,FR,2022-10-23
11340,Company_11340,Ecommerce,IN,2023-07-30
11341,Company_11341,HealthTech,DE,2024-04-30
11342,Company_11342,Media,UK,2022-05-20
11343,Company_11343,Media,US,2022-03-15
11344,Company_11344,SaaS,NL,2023-10-11
11345,Company_11345,Media,UK,2022-10-06
11346,Company_11346,EdTech,US,2020-12-27
11347,Company_11347,HealthTech,IN,2022-06-19
11348,Company_11348,Logistics,NL,2022-01-07
11349,Company_11349,HealthTech,US,2020-04-04
11350,Company_11350,FinTech,DE,2021-11-01
11351,Company_11351,FinTech,IN,2022-06-06
11352,Company_11352,FinTech,AE,2023-12-20
11353,Company_11353,Logistics,UK,2022-03-11
11354,Company_11354,Media,NL,2019-11-28
11355,Company_11355,AI,FR,2024-06-06
11356,Company_11356,SaaS,CA,2022-03-06
11357,Company_11357,AI,AE,2020-07-30
11358,Company_11358,BioTech,IN,2023-02-23
11359,Company_11359,Media,NL,2021-02-11
11360,Company_11360,BioTech,FR,2021-01-13
11361,Company_11361,Ecommerce,SG,2023-08-13
11362,Company_11362,EdTech,DE,2023-10-09
11363,Company_11363,SaaS,FR,2021-11-18
11364,Company_11364,AI,US,2021-01-19
11365,Company_11365,Logistics,FR,2023-09-30
11366,Company_11366,SaaS,IN,2019-12-15
11367,Company_11367,SaaS,CA,2023-02-09
11368,Company_11368,Media,AE,2022-03-18
11369,Company_11369,HealthTech,FR,2023-09-11
11370,Company_11370,FinTech,DE,2021-04-24
11371,Company_11371,Logistics,NL,2023-07-29
11372,Company_11372,HealthTech,FR,2019-01-31
11373,Company_11373,Cloud,FR,2023-03-03
11374,Company_11374,Cloud,NL,2019-05-21
11375,Company_11375,Media,CA,2022-07-13
11376,Company_11376,Ecommerce,SG,2020-01-28
11377,Company_11377,Media,FR,2024-04-18
11378,Company_11378,HealthTech,AE,2023-03-25
11379,Company_11379,HealthTech,CH,2019-07-30
11380,Company_11380,Cloud,NL,2023-11-27
11381,Company_11381,EdTech,CH,2020-05-20
11382,Company_11382,SaaS,AE,2021-12-31
11383,Company_11383,Media,IN,2019-06-21
11384,Company_11384,FinTech,FR,2019-07-31
11385,Company_11385,EdTech,AE,2020-04-29
11386,Company_11386,AI,FR,2021-12-09
11387,Company_11387,SaaS,US,2021-12-26
11388,Company_11388,BioTech,SG,2023-09-15
11389,Company_11389,EdTech,UK,2019-11-28
11390,Company_11390,Media,DE,2023-02-13
11391,Company_11391,EdTech,DE,2019-01-12
11392,Company_11392,BioTech,DE,2020-08-07
11393,Company_11393,Cloud,AE,2019-12-18
11394,Company_11394,Cloud,NL,2019-09-06
11395,Company_11395,Logistics,FR,2022-03-19
11396,Company_11396,SaaS,CH,2023-12-14
11397,Company_11397,Ecommerce,CH,2022-09-01
11398,Company_11398,EdTech,CH,2023-09-12
11399,Company_11399,FinTech,CA,2022-04-02
11400,Company_11400,FinTech,CH,2019-04-18
11401,Company_11401,Ecommerce,CH,2020-11-25
11402,Company_11402,Cloud,CA,2023-07-12
11403,Company_11403,Ecommerce,IN,2019-03-30
11404,Company_11404,Cloud,US,2019-07-15
11405,Company_11405,Media,IN,2023-08-02
11406,Company_11406,Ecommerce,CH,2019-05-08
11407,Company_11407,HealthTech,FR,2024-04-10
11408,Company_11408,Media,DE,2023-03-04
11409,Company_11409,BioTech,IN,2022-08-28
11410,Company_11410,EdTech,UK,2021-12-12
11411,Company_11411,Cloud,CH,2019-06-29
11412,Company_11412,FinTech,NL,2021-04-12
11413,Company_11413,Ecommerce,AE,2023-06-10
11414,Company_11414,EdTech,US,2023-12-20
11415,Company_11415,SaaS,DE,2021-06-16
11416,Company_11416,Cloud,US,2023-08-13
11417,Company_11417,Logistics,AE,2023-04-09
11418,Company_11418,Ecommerce,FR,2019-04-26
11419,Company_11419,HealthTech,CH,2022-05-30
11420,Company_11420,SaaS,SG,2022-05-22
11421,Company_11421,Logistics,AE,2021-12-26
11422,Company_11422,Cloud,NL,2023-03-31
11423,Company_11423,SaaS,AE,2023-11-22
11424,Company_11424,AI,UK,2022-01-10
11425,Company_11425,EdTech,NL,2020-10-05
11426,Company_11426,AI,FR,2024-05-27
11427,Company_11427,EdTech,SG,2024-04-18
11428,Company_11428,BioTech,CH,2022-10-09
11429,Company_11429,Cloud,NL,2022-07-10
11430,Company_11430,EdTech,CA,2019-07-29
11431,Company_11431,BioTech,IN,2021-03-17
11432,Company_11432,Ecommerce,DE,2020-02-03
11433,Company_11433,FinTech,DE,2021-10-30
11434,Company_11434,SaaS,FR,2023-07-18
11435,Company_11435,FinTech,FR,2020-03-26
11436,Company_11436,Media,IN,2024-06-24
11437,Company_11437,SaaS,SG,2019-09-18
11438,Company_11438,AI,US,2019-07-17
11439,Company_11439,EdTech,CA,2024-05-10
11440,Company_11440,EdTech,CH,2019-07-21
11441,Company_11441,SaaS,AE,2023-01-16
11442,Company_11442,Media,DE,2023-03-13
11443,Company_11443,AI,AE,2020-10-24
11444,Company_11444,SaaS,SG,2019-05-10
11445,Company_11445,FinTech,NL,2020-09-11
11446,Company_11446,Media,CA,2019-05-18
11447,Company_11447,Cloud,AE,2022-09-11
11448,Company_11448,BioTech,CA,2023-11-20
11449,Company_11449,Ecommerce,CA,2024-06-25
11450,Company_11450,Cloud,CH,2023-05-27
11451,Company_11451,HealthTech,UK,2023-04-05
11452,Company_11452,HealthTech,US,2023-11-06
11453,Company_11453,BioTech,FR,2023-03-26
11454,Company_11454,Ecommerce,DE,2022-07-30
11455,Company_11455,Logistics,CA,2024-06-23
11456,Company_11456,EdTech,IN,2020-10-09
11457,Company_11457,FinTech,NL,2021-04-08
11458,Company_11458,Cloud,CH,2023-12-25
11459,Company_11459,FinTech,UK,2020-09-16
11460,Company_11460,Cloud,SG,2020-08-22
11461,Company_11461,HealthTech,CH,2019-11-02
11462,Company_11462,AI,FR,2020-07-07
11463,Company_11463,HealthTech,US,2022-04-07
11464,Company_11464,Logistics,CH,2023-11-15
11465,Company_11465,SaaS,UK,2019-10-01
11466,Company_11466,FinTech,DE,2022-09-29
11467,Company_11467,Logistics,AE,2023-03-19
11468,Company_11468,EdTech,US,2023-12-04
11469,Company_11469,Cloud,FR,2023-02-15
11470,Company_11470,Media,DE,2019-11-10
11471,Company_11471,Cloud,US,2021-09-08
11472,Company_11472,BioTech,NL,2024-03-27
11473,Company_11473,BioTech,DE,2023-12-30
11474,Company_11474,Ecommerce,IN,2022-05-15
11475,Company_11475,Cloud,SG,2024-04-18
11476,Company_11476,Cloud,AE,2022-09-03
11477,Company_11477,Logistics,DE,2019-05-11
11478,Company_11478,FinTech,CH,2024-01-10
11479,Company_11479,SaaS,CA,2019-12-04
11480,Company_11480,AI,US,2021-02-03
11481,Company_11481,EdTech,SG,2020-04-23
11482,Company_11482,Logistics,UK,2022-12-15
11483,Company_11483,Media,CH,2019-03-02
11484,Company_11484,Logistics,US,2022-07-09
11485,Company_11485,EdTech,US,2023-10-02
11486,Company_11486,BioTech,UK,2023-05-01
11487,Company_11487,Media,CH,2020-09-08
11488,Company_11488,EdTech,AE,2023-12-07
11489,Company_11489,Logistics,CA,2020-12-27
11490,Company_11490,SaaS,DE,2022-09-27
11491,Company_11491,EdTech,UK,2021-10-14
11492,Company_11492,FinTech,CH,2019-05-16
11493,Company_11493,Ecommerce,SG,2019-01-06
11494,Company_11494,Logistics,SG,2020-01-03
11495,Company_11495,SaaS,US,2024-02-20
11496,Company_11496,EdTech,NL,2024-03-30
11497,Company_11497,HealthTech,IN,2021-04-03
11498,Company_11498,Logistics,UK,2024-04-29
11499,Company_11499,Ecommerce,UK,2019-04-10
11500,Company_11500,Ecommerce,IN,2024-04-26
11501,Company_11501,Ecommerce,CA,2020-04-08
11502,Company_11502,SaaS,US,2019-03-15
11503,Company_11503,FinTech,AE,2023-03-02
11504,Company_11504,BioTech,DE,2021-02-06
11505,Company_11505,FinTech,NL,2020-08-10
11506,Company_11506,AI,CA,2023-03-06
11507,Company_11507,FinTech,FR,2020-10-30
11508,Company_11508,Logistics,AE,2023-02-20
11509,Company_11509,EdTech,SG,2020-01-28
11510,Company_11510,AI,CA,2019-06-22
11511,Company_11511,BioTech,FR,2020-10-14
11512,Company_11512,HealthTech,SG,2022-05-08
11513,Company_11513,Logistics,CA,2020-03-27
11514,Company_11514,HealthTech,US,2019-10-14
11515,Company_11515,Logistics,CA,2023-02-13
11516,Company_11516,SaaS,NL,2021-09-17
11517,Company_11517,HealthTech,SG,2021-05-16
11518,Company_11518,BioTech,US,2020-04-26
11519,Company_11519,BioTech,SG,2019-02-05
11520,Company_11520,HealthTech,NL,2019-04-17
11521,Company_11521,HealthTech,UK,2022-09-30
11522,Company_11522,HealthTech,CA,2019-06-10
11523,Company_11523,HealthTech,CH,2020-05-10
11524,Company_11524,Cloud,US,2024-01-04
11525,Company_11525,EdTech,SG,2020-11-21
11526,Company_11526,Ecommerce,FR,2023-02-04
11527,Company_11527,AI,DE,2020-11-20
11528,Company_11528,Logistics,DE,2024-02-15
11529,Company_11529,Logistics,IN,2023-07-09
11530,Company_11530,Ecommerce,CH,2021-08-01
11531,Company_11531,Cloud,SG,2022-10-06
11532,Company_11532,HealthTech,DE,2021-04-09
11533,Company_11533,AI,SG,2024-03-11
11534,Company_11534,SaaS,SG,2020-12-20
11535,Company_11535,AI,US,2023-08-07
11536,Company_11536,Media,FR,2022-05-22
11537,Company_11537,Cloud,US,2022-07-16
11538,Company_11538,AI,NL,2020-12-06
11539,Company_11539,FinTech,AE,2023-07-31
11540,Company_11540,BioTech,DE,2023-02-07
11541,Company_11541,EdTech,SG,2023-06-26
11542,Company_11542,Cloud,CA,2023-05-29
11543,Company_11543,Logistics,NL,2019-11-13
11544,Company_11544,SaaS,SG,2023-10-25
11545,Company_11545,Cloud,NL,2023-08-18
11546,Company_11546,EdTech,DE,2020-05-02
11547,Company_11547,Media,DE,2024-05-25
11548,Company_11548,FinTech,US,2021-11-24
11549,Company_11549,AI,FR,2020-10-08
11550,Company_11550,AI,IN,2020-03-24
11551,Company_11551,HealthTech,IN,2021-01-02
11552,Company_11552,Media,CA,2019-03-17
11553,Company_11553,FinTech,CH,2022-10-18
11554,Company_11554,SaaS,SG,2022-11-22
11555,Company_11555,HealthTech,IN,2022-09-02
11556,Company_11556,Cloud,DE,2022-01-07
11557,Company_11557,FinTech,AE,2020-12-29
11558,Company_11558,Logistics,SG,2022-12-24
11559,Company_11559,FinTech,SG,2023-10-16
11560,Company_11560,Ecommerce,NL,2019-06-25
11561,Company_11561,Logistics,IN,2021-02-07
11562,Company_11562,SaaS,CH,2024-06-22
11563,Company_11563,HealthTech,AE,2023-09-27
11564,Company_11564,Logistics,US,2024-06-19
11565,Company_11565,SaaS,CH,2020-01-04
11566,Company_11566,AI,US,2021-07-22
11567,Company_11567,EdTech,CA,2019-09-19
11568,Company_11568,HealthTech,NL,2023-10-06
11569,Company_11569,FinTech,US,2021-11-07
11570,Company_11570,AI,CH,2020-05-04
11571,Company_11571,BioTech,SG,2019-07-01
11572,Company_11572,SaaS,CA,2023-01-21
11573,Company_11573,Ecommerce,CA,2023-06-19
11574,Company_11574,Cloud,NL,2023-11-01
11575,Company_11575,Ecommerce,CH,2024-05-04
11576,Company_11576,Ecommerce,US,2023-06-24
11577,Company_11577,BioTech,CH,2023-04-28
11578,Company_11578,AI,CH,2023-06-19
11579,Company_11579,Ecommerce,DE,2024-06-28
11580,Company_11580,BioTech,CA,2021-07-18
11581,Company_11581,SaaS,SG,2023-03-04
11582,Company_11582,BioTech,SG,2023-07-05
11583,Company_11583,Ecommerce,SG,2019-08-22
11584,Company_11584,Media,CH,2022-10-18
11585,Company_11585,BioTech,UK,2020-11-11
11586,Company_11586,Cloud,AE,2019-09-23
11587,Company_11587,FinTech,DE,2019-12-09
11588,Company_11588,FinTech,US,2019-08-18
11589,Company_11589,Cloud,DE,2023-12-08
11590,Company_11590,Ecommerce,NL,2023-03-31
11591,Company_11591,Media,IN,2019-07-25
11592,Company_11592,EdTech,CH,2022-06-09
11593,Company_11593,AI,IN,2022-08-19
11594,Company_11594,SaaS,FR,2021-11-08
11595,Company_11595,SaaS,AE,2022-05-02
11596,Company_11596,BioTech,NL,2023-12-27
11597,Company_11597,SaaS,DE,2021-11-07
11598,Company_11598,SaaS,FR,2022-08-17
11599,Company_11599,HealthTech,SG,2022-02-20
11600,Company_11600,Cloud,FR,2021-03-06
11601,Company_11601,EdTech,NL,2023-11-24
11602,Company_11602,BioTech,NL,2021-04-11
11603,Company_11603,EdTech,US,2023-05-26
11604,Company_11604,Logistics,CA,2022-04-30
11605,Company_11605,HealthTech,US,2022-10-07
11606,Company_11606,AI,SG,2023-03-07
11607,Company_11607,Logistics,UK,2023-01-17
11608,Company_11608,Cloud,SG,2022-02-07
11609,Company_11609,Media,CH,2022-05-20
11610,Company_11610,BioTech,IN,2021-10-18
11611,Company_11611,Media,DE,2020-11-11
11612,Company_11612,Media,DE,2022-12-30
11613,Company_11613,EdTech,AE,2023-10-31
11614,Company_11614,Media,SG,2022-11-17
11615,Company_11615,SaaS,SG,2023-03-31
11616,Company_11616,SaaS,IN,2023-07-26
11617,Company_11617,AI,DE,2021-01-07
11618,Company_11618,SaaS,IN,2019-05-06
11619,Company_11619,Ecommerce,SG,2020-11-08
11620,Company_11620,FinTech,IN,2023-02-24
11621,Company_11621,Cloud,SG,2023-06-26
11622,Company_11622,EdTech,US,2021-10-28
11623,Company_11623,SaaS,IN,2023-04-13
11624,Company_11624,EdTech,US,2019-05-30
11625,Company_11625,BioTech,CA,2022-07-17
11626,Company_11626,Ecommerce,CA,2022-09-25
11627,Company_11627,Media,FR,2021-10-16
11628,Company_11628,Cloud,CH,2022-12-09
11629,Company_11629,Cloud,NL,2021-09-13
11630,Company_11630,SaaS,AE,2021-11-17
11631,Company_11631,AI,AE,2022-04-27
11632,Company_11632,BioTech,UK,2023-05-13
11633,Company_11633,AI,US,2020-05-14
11634,Company_11634,AI,AE,2020-08-25
11635,Company_11635,Ecommerce,AE,2021-04-21
11636,Company_11636,AI,CH,2020-02-10
11637,Company_11637,EdTech,SG,2020-11-02
11638,Company_11638,SaaS,UK,2020-12-05
11639,Company_11639,BioTech,UK,2020-09-22
11640,Company_11640,BioTech,IN,2021-04-03
11641,Company_11641,FinTech,FR,2021-10-10
11642,Company_11642,BioTech,CH,2022-10-29
11643,Company_11643,Logistics,FR,2020-08-31
11644,Company_11644,Ecommerce,AE,2023-08-25
11645,Company_11645,AI,AE,2021-08-20
11646,Company_11646,Logistics,CA,2022-12-18
11647,Company_11647,HealthTech,US,2019-08-19
11648,Company_11648,EdTech,SG,2019-12-16
11649,Company_11649,EdTech,FR,2021-06-29
11650,Company_11650,Ecommerce,DE,2021-01-05
11651,Company_11651,AI,CA,2021-09-23
11652,Company_11652,EdTech,UK,2019-11-15
11653,Company_11653,Logistics,IN,2021-08-09
11654,Company_11654,AI,US,2022-10-10
11655,Company_11655,Cloud,DE,2023-01-02
11656,Company_11656,Media,CH,2020-05-13
11657,Company_11657,Ecommerce,FR,2020-11-22
11658,Company_11658,BioTech,NL,2021-11-20
11659,Company_11659,Media,FR,2021-11-06
11660,Company_11660,FinTech,CA,2023-05-09
11661,Company_11661,Logistics,US,2021-02-22
11662,Company_11662,BioTech,NL,2022-09-09
11663,Company_11663,SaaS,CA,2023-11-10
11664,Company_11664,Ecommerce,CH,2020-08-22
11665,Company_11665,BioTech,FR,2023-07-11
11666,Company_11666,Cloud,DE,2020-10-30
11667,Company_11667,Cloud,AE,2020-11-02
11668,Company_11668,EdTech,DE,2022-08-04
11669,Company_11669,SaaS,US,2022-06-02
11670,Company_11670,SaaS,CA,2022-01-08
11671,Company_11671,Media,CH,2020-04-09
11672,Company_11672,BioTech,CA,2019-07-13
11673,Company_11673,FinTech,IN,2023-12-31
11674,Company_11674,FinTech,IN,2023-10-21
11675,Company_11675,FinTech,NL,2023-11-16
11676,Company_11676,Media,IN,2021-10-26
11677,Company_11677,BioTech,CH,2023-11-12
11678,Company_11678,Cloud,AE,2021-08-08
11679,Company_11679,FinTech,US,2019-06-01
11680,Company_11680,EdTech,FR,2020-02-03
11681,Company_11681,Cloud,CH,2020-07-01
11682,Company_11682,Logistics,CA,2021-01-27
11683,Company_11683,BioTech,CA,2024-02-29
11684,Company_11684,EdTech,CH,2020-10-30
11685,Company_11685,SaaS,DE,2022-05-15
11686,Company_11686,AI,SG,2020-06-27
11687,Company_11687,HealthTech,CH,2022-07-15
11688,Company_11688,SaaS,FR,2022-02-13
11689,Company_11689,Logistics,IN,2019-10-30
11690,Company_11690,Cloud,SG,2021-07-17
11691,Company_11691,SaaS,UK,2019-07-31
11692,Company_11692,Ecommerce,FR,2023-11-21
11693,Company_11693,EdTech,UK,2022-11-14
11694,Company_11694,Ecommerce,FR,2024-03-05
11695,Company_11695,FinTech,DE,2023-10-25
11696,Company_11696,FinTech,SG,2020-03-16
11697,Company_11697,SaaS,NL,2022-11-21
11698,Company_11698,Cloud,NL,2019-07-21
11699,Company_11699,AI,FR,2024-04-12
11700,Company_11700,Cloud,NL,2023-04-26
11701,Company_11701,EdTech,US,2022-09-28
11702,Company_11702,Ecommerce,UK,2024-06-20
11703,Company_11703,Cloud,FR,2023-08-28
11704,Company_11704,HealthTech,DE,2023-10-01
11705,Company_11705,FinTech,NL,2019-07-21
11706,Company_11706,Media,CH,2019-02-17
11707,Company_11707,Logistics,CH,2024-04-13
11708,Company_11708,AI,SG,2020-05-19
11709,Company_11709,Logistics,CH,2021-05-06
11710,Company_11710,Cloud,IN,2019-03-29
11711,Company_11711,HealthTech,US,2022-06-05
11712,Company_11712,Cloud,US,2023-07-07
11713,Company_11713,Cloud,NL,2023-08-18
11714,Company_11714,BioTech,IN,2022-03-13
11715,Company_11715,FinTech,NL,2022-08-20
11716,Company_11716,SaaS,US,2021-10-28
11717,Company_11717,FinTech,CA,2021-06-14
11718,Company_11718,BioTech,DE,2022-01-18
11719,Company_11719,Ecommerce,FR,2024-02-23
11720,Company_11720,Cloud,CA,2020-05-21
11721,Company_11721,SaaS,AE,2021-08-02
11722,Company_11722,Ecommerce,UK,2022-04-23
11723,Company_11723,HealthTech,NL,2022-02-18
11724,Company_11724,Media,CH,2019-03-03
11725,Company_11725,FinTech,FR,2020-07-30
11726,Company_11726,AI,CA,2022-07-21
11727,Company_11727,Media,UK,2022-10-25
11728,Company_11728,Cloud,AE,2023-01-14
11729,Company_11729,Cloud,AE,2024-06-13
11730,Company_11730,EdTech,FR,2022-09-13
11731,Company_11731,FinTech,AE,2022-03-09
11732,Company_11732,SaaS,NL,2020-10-28
11733,Company_11733,AI,US,2021-01-13
11734,Company_11734,AI,IN,2023-07-18
11735,Company_11735,Logistics,NL,2021-07-30
11736,Company_11736,SaaS,SG,2022-12-07
11737,Company_11737,EdTech,SG,2019-09-07
11738,Company_11738,Ecommerce,AE,2019-09-15
11739,Company_11739,FinTech,IN,2020-03-08
11740,Company_11740,Cloud,IN,2020-01-27
11741,Company_11741,Ecommerce,SG,2022-05-03
11742,Company_11742,HealthTech,NL,2022-07-03
11743,Company_11743,AI,DE,2022-01-25
11744,Company_11744,Cloud,UK,2020-08-04
11745,Company_11745,Media,DE,2022-03-03
11746,Company_11746,SaaS,DE,2019-08-28
11747,Company_11747,EdTech,FR,2021-08-07
11748,Company_11748,EdTech,NL,2019-11-08
11749,Company_11749,Media,DE,2019-06-04
11750,Company_11750,Cloud,AE,2019-11-29
11751,Company_11751,BioTech,FR,2019-08-12
11752,Company_11752,EdTech,DE,2021-08-17
11753,Company_11753,Ecommerce,UK,2022-01-01
11754,Company_11754,Media,NL,2022-05-04
11755,Company_11755,Cloud,CA,2021-06-01
11756,Company_11756,Cloud,UK,2019-12-21
11757,Company_11757,Cloud,CA,2019-02-11
11758,Company_11758,EdTech,CA,2022-12-01
11759,Company_11759,Cloud,FR,2024-05-27
11760,Company_11760,BioTech,CH,2020-07-18
11761,Company_11761,HealthTech,SG,2020-02-16
11762,Company_11762,SaaS,CH,2020-09-17
11763,Company_11763,Cloud,CA,2020-03-06
11764,Company_11764,AI,AE,2020-03-24
11765,Company_11765,Media,DE,2021-09-20
11766,Company_11766,HealthTech,US,2023-04-26
11767,Company_11767,Ecommerce,NL,2022-12-01
11768,Company_11768,Media,SG,2024-04-11
11769,Company_11769,Logistics,DE,2020-12-18
11770,Company_11770,EdTech,SG,2021-09-15
11771,Company_11771,Ecommerce,US,2021-02-02
11772,Company_11772,EdTech,DE,2019-03-26
11773,Company_11773,AI,UK,2021-02-19
11774,Company_11774,Cloud,FR,2020-06-07
11775,Company_11775,AI,FR,2021-08-19
11776,Company_11776,SaaS,IN,2019-11-14
11777,Company_11777,BioTech,AE,2023-01-29
11778,Company_11778,Cloud,UK,2023-08-20
11779,Company_11779,Media,UK,2024-04-13
11780,Company_11780,FinTech,SG,2019-06-20
11781,Company_11781,Cloud,IN,2019-08-25
11782,Company_11782,Ecommerce,NL,2024-04-24
11783,Company_11783,Media,UK,2023-08-31
11784,Company_11784,EdTech,FR,2022-03-27
11785,Company_11785,Cloud,UK,2020-10-07
11786,Company_11786,Ecommerce,NL,2021-11-05
11787,Company_11787,EdTech,UK,2021-12-11
11788,Company_11788,EdTech,SG,2023-08-29
11789,Company_11789,FinTech,UK,2021-11-29
11790,Company_11790,BioTech,CH,2019-02-25
11791,Company_11791,FinTech,AE,2022-11-05
11792,Company_11792,Media,NL,2023-04-10
11793,Company_11793,FinTech,US,2020-08-21
11794,Company_11794,FinTech,FR,2019-08-23
11795,Company_11795,AI,CH,2019-10-13
11796,Company_11796,FinTech,NL,2023-08-16
11797,Company_11797,SaaS,IN,2021-06-17
11798,Company_11798,SaaS,US,2021-11-28
11799,Company_11799,HealthTech,CA,2024-04-12
11800,Company_11800,AI,AE,2019-05-03
11801,Company_11801,SaaS,CH,2020-02-18
11802,Company_11802,FinTech,IN,2023-08-01
11803,Company_11803,EdTech,SG,2021-12-20
11804,Company_11804,Ecommerce,UK,2019-02-24
11805,Company_11805,BioTech,CA,2022-11-12
11806,Company_11806,Media,CH,2019-10-05
11807,Company_11807,SaaS,AE,2023-04-20
11808,Company_11808,Cloud,AE,2023-05-22
11809,Company_11809,EdTech,CA,2023-07-14
11810,Company_11810,Media,AE,2021-07-22
11811,Company_11811,AI,FR,2020-06-21
11812,Company_11812,SaaS,IN,2023-11-05
11813,Company_11813,Media,SG,2022-01-27
11814,Company_11814,Logistics,UK,2022-06-29
11815,Company_11815,SaaS,SG,2019-10-02
11816,Company_11816,FinTech,DE,2022-06-06
11817,Company_11817,HealthTech,US,2022-03-10
11818,Company_11818,Ecommerce,UK,2020-08-09
11819,Company_11819,AI,US,2023-03-20
11820,Company_11820,AI,NL,2019-09-26
11821,Company_11821,Media,DE,2022-12-15
11822,Company_11822,Cloud,CH,2024-04-14
11823,Company_11823,EdTech,UK,2022-02-13
11824,Company_11824,EdTech,IN,2019-07-30
11825,Company_11825,Media,AE,2022-01-16
11826,Company_11826,HealthTech,CA,2021-11-28
11827,Company_11827,Logistics,NL,2022-01-13
11828,Company_11828,EdTech,CA,2020-07-01
11829,Company_11829,HealthTech,CH,2022-06-11
11830,Company_11830,Cloud,DE,2020-06-14
11831,Company_11831,HealthTech,UK,2022-01-25
11832,Company_11832,SaaS,US,2022-04-08
11833,Company_11833,Ecommerce,FR,2022-07-20
11834,Company_11834,Media,IN,2023-05-22
11835,Company_11835,Ecommerce,US,2023-11-08
11836,Company_11836,HealthTech,DE,2023-04-10
11837,Company_11837,Media,CA,2023-05-18
11838,Company_11838,FinTech,SG,2023-10-11
11839,Company_11839,FinTech,NL,2020-05-01
11840,Company_11840,Media,DE,2020-08-11
11841,Company_11841,Ecommerce,UK,2021-12-06
11842,Company_11842,SaaS,IN,2021-07-24
11843,Company_11843,AI,NL,2022-11-10
11844,Company_11844,BioTech,AE,2019-01-19
11845,Company_11845,BioTech,NL,2019-10-07
11846,Company_11846,SaaS,CH,2023-02-08
11847,Company_11847,HealthTech,SG,2023-07-09
11848,Company_11848,EdTech,NL,2020-08-30
11849,Company_11849,EdTech,UK,2020-09-16
11850,Company_11850,EdTech,AE,2022-02-01
11851,Company_11851,Ecommerce,US,2021-08-16
11852,Company_11852,Media,US,2019-12-06
11853,Company_11853,SaaS,AE,2021-10-01
11854,Company_11854,Media,CA,2023-07-04
11855,Company_11855,Cloud,SG,2023-01-04
11856,Company_11856,EdTech,UK,2023-06-30
11857,Company_11857,AI,US,2022-07-16
11858,Company_11858,Ecommerce,UK,2023-10-28
11859,Company_11859,AI,NL,2020-05-16
11860,Company_11860,FinTech,CA,2019-04-03
11861,Company_11861,HealthTech,AE,2019-08-17
11862,Company_11862,EdTech,UK,2024-06-15
11863,Company_11863,Logistics,FR,2022-07-10
11864,Company_11864,AI,UK,2020-05-12
11865,Company_11865,AI,US,2023-09-12
11866,Company_11866,SaaS,AE,2020-09-13
11867,Company_11867,Media,IN,2022-04-14
11868,Company_11868,Cloud,AE,2020-05-15
11869,Company_11869,HealthTech,SG,2019-07-10
11870,Company_11870,Ecommerce,NL,2020-06-21
11871,Company_11871,EdTech,UK,2020-04-03
11872,Company_11872,SaaS,DE,2022-01-14
11873,Company_11873,FinTech,IN,2019-02-11
11874,Company_11874,Cloud,AE,2020-04-26
11875,Company_11875,FinTech,AE,2022-02-14
11876,Company_11876,Logistics,CH,2021-03-01
11877,Company_11877,Media,UK,2022-06-30
11878,Company_11878,BioTech,SG,2022-08-09
11879,Company_11879,HealthTech,DE,2024-04-22
11880,Company_11880,FinTech,FR,2023-08-06
11881,Company_11881,BioTech,DE,2020-04-03
11882,Company_11882,AI,CA,2022-10-23
11883,Company_11883,Cloud,CA,2022-06-13
11884,Company_11884,EdTech,CA,2022-04-08
11885,Company_11885,SaaS,AE,2023-05-24
11886,Company_11886,HealthTech,FR,2019-10-24
11887,Company_11887,BioTech,CA,2021-01-23
11888,Company_11888,BioTech,UK,2023-06-27
11889,Company_11889,BioTech,FR,2023-11-27
11890,Company_11890,HealthTech,CA,2019-03-16
11891,Company_11891,HealthTech,CA,2021-08-04
11892,Company_11892,HealthTech,DE,2020-06-14
11893,Company_11893,EdTech,FR,2019-12-04
11894,Company_11894,SaaS,FR,2019-04-25
11895,Company_11895,Media,SG,2021-12-16
11896,Company_11896,HealthTech,IN,2022-09-02
11897,Company_11897,AI,UK,2021-12-02
11898,Company_11898,HealthTech,UK,2021-01-09
11899,Company_11899,AI,US,2023-03-29
11900,Company_11900,BioTech,DE,2022-08-02
11901,Company_11901,FinTech,DE,2023-12-30
11902,Company_11902,Logistics,AE,2020-11-27
11903,Company_11903,SaaS,CH,2020-04-24
11904,Company_11904,FinTech,SG,2021-07-04
11905,Company_11905,EdTech,IN,2021-10-14
11906,Company_11906,Logistics,CH,2021-07-08
11907,Company_11907,EdTech,CA,2023-07-30
